category,sign,video_id,video_path,rel_path,n_frames,out_name,status,miss_left_raw,miss_right_raw,miss_left_fixed,miss_right_fixed
Adjectives,2. quiet,MVI_9373,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9373.MOV,Adjectives/2. quiet/MVI_9373.MOV,47,Adjectives__2. quiet__MVI_9373.npy,skipped,,,,
Adjectives,2. quiet,MVI_9451,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9451.MOV,Adjectives/2. quiet/MVI_9451.MOV,57,Adjectives__2. quiet__MVI_9451.npy,skipped,,,,
Adjectives,2. quiet,MVI_9452,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9452.MOV,Adjectives/2. quiet/MVI_9452.MOV,66,Adjectives__2. quiet__MVI_9452.npy,skipped,,,,
Adjectives,2. quiet,MVI_9453,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9453.MOV,Adjectives/2. quiet/MVI_9453.MOV,60,Adjectives__2. quiet__MVI_9453.npy,skipped,,,,
Adjectives,2. quiet,MVI_9537,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9537.MOV,Adjectives/2. quiet/MVI_9537.MOV,69,Adjectives__2. quiet__MVI_9537.npy,skipped,,,,
Adjectives,2. quiet,MVI_9538,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9538.MOV,Adjectives/2. quiet/MVI_9538.MOV,66,Adjectives__2. quiet__MVI_9538.npy,skipped,,,,
Adjectives,2. quiet,MVI_9539,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/2. quiet/MVI_9539.MOV,Adjectives/2. quiet/MVI_9539.MOV,65,Adjectives__2. quiet__MVI_9539.npy,skipped,,,,
Adjectives,20. female,MVI_9642,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9642.MOV,Adjectives/20. female/MVI_9642.MOV,57,Adjectives__20. female__MVI_9642.npy,skipped,,,,
Adjectives,20. female,MVI_9643,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9643.MOV,Adjectives/20. female/MVI_9643.MOV,52,Adjectives__20. female__MVI_9643.npy,skipped,,,,
Adjectives,20. female,MVI_9644,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9644.MOV,Adjectives/20. female/MVI_9644.MOV,46,Adjectives__20. female__MVI_9644.npy,skipped,,,,
Adjectives,20. female,MVI_9645,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9645.MOV,Adjectives/20. female/MVI_9645.MOV,49,Adjectives__20. female__MVI_9645.npy,skipped,,,,
Adjectives,20. female,MVI_9767,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9767.MOV,Adjectives/20. female/MVI_9767.MOV,47,Adjectives__20. female__MVI_9767.npy,skipped,,,,
Adjectives,20. female,MVI_9768,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9768.MOV,Adjectives/20. female/MVI_9768.MOV,53,Adjectives__20. female__MVI_9768.npy,skipped,,,,
Adjectives,20. female,MVI_9769,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9769.MOV,Adjectives/20. female/MVI_9769.MOV,46,Adjectives__20. female__MVI_9769.npy,skipped,,,,
Adjectives,20. female,MVI_9770,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/20. female/MVI_9770.MOV,Adjectives/20. female/MVI_9770.MOV,56,Adjectives__20. female__MVI_9770.npy,skipped,,,,
Adjectives,21. tight,MVI_9646,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9646.MOV,Adjectives/21. tight/MVI_9646.MOV,81,Adjectives__21. tight__MVI_9646.npy,skipped,,,,
Adjectives,21. tight,MVI_9647,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9647.MOV,Adjectives/21. tight/MVI_9647.MOV,63,Adjectives__21. tight__MVI_9647.npy,skipped,,,,
Adjectives,21. tight,MVI_9648,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9648.MOV,Adjectives/21. tight/MVI_9648.MOV,64,Adjectives__21. tight__MVI_9648.npy,skipped,,,,
Adjectives,21. tight,MVI_9649,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9649.MOV,Adjectives/21. tight/MVI_9649.MOV,55,Adjectives__21. tight__MVI_9649.npy,skipped,,,,
Adjectives,21. tight,MVI_9771,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9771.MOV,Adjectives/21. tight/MVI_9771.MOV,61,Adjectives__21. tight__MVI_9771.npy,skipped,,,,
Adjectives,21. tight,MVI_9772,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9772.MOV,Adjectives/21. tight/MVI_9772.MOV,61,Adjectives__21. tight__MVI_9772.npy,skipped,,,,
Adjectives,21. tight,MVI_9773,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9773.MOV,Adjectives/21. tight/MVI_9773.MOV,63,Adjectives__21. tight__MVI_9773.npy,skipped,,,,
Adjectives,21. tight,MVI_9774,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/21. tight/MVI_9774.MOV,Adjectives/21. tight/MVI_9774.MOV,66,Adjectives__21. tight__MVI_9774.npy,skipped,,,,
Adjectives,22. loose,MVI_9650,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9650.MOV,Adjectives/22. loose/MVI_9650.MOV,66,Adjectives__22. loose__MVI_9650.npy,skipped,,,,
Adjectives,22. loose,MVI_9651,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9651.MOV,Adjectives/22. loose/MVI_9651.MOV,64,Adjectives__22. loose__MVI_9651.npy,skipped,,,,
Adjectives,22. loose,MVI_9652,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9652.MOV,Adjectives/22. loose/MVI_9652.MOV,66,Adjectives__22. loose__MVI_9652.npy,skipped,,,,
Adjectives,22. loose,MVI_9653,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9653.MOV,Adjectives/22. loose/MVI_9653.MOV,72,Adjectives__22. loose__MVI_9653.npy,skipped,,,,
Adjectives,22. loose,MVI_9775,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9775.MOV,Adjectives/22. loose/MVI_9775.MOV,67,Adjectives__22. loose__MVI_9775.npy,skipped,,,,
Adjectives,22. loose,MVI_9776,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9776.MOV,Adjectives/22. loose/MVI_9776.MOV,73,Adjectives__22. loose__MVI_9776.npy,skipped,,,,
Adjectives,22. loose,MVI_9777,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9777.MOV,Adjectives/22. loose/MVI_9777.MOV,70,Adjectives__22. loose__MVI_9777.npy,skipped,,,,
Adjectives,22. loose,MVI_9778,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/22. loose/MVI_9778.MOV,Adjectives/22. loose/MVI_9778.MOV,69,Adjectives__22. loose__MVI_9778.npy,skipped,,,,
Adjectives,23. high,MVI_9654,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9654.MOV,Adjectives/23. high/MVI_9654.MOV,69,Adjectives__23. high__MVI_9654.npy,skipped,,,,
Adjectives,23. high,MVI_9655,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9655.MOV,Adjectives/23. high/MVI_9655.MOV,70,Adjectives__23. high__MVI_9655.npy,skipped,,,,
Adjectives,23. high,MVI_9656,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9656.MOV,Adjectives/23. high/MVI_9656.MOV,64,Adjectives__23. high__MVI_9656.npy,skipped,,,,
Adjectives,23. high,MVI_9657,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9657.MOV,Adjectives/23. high/MVI_9657.MOV,70,Adjectives__23. high__MVI_9657.npy,skipped,,,,
Adjectives,23. high,MVI_9780,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9780.MOV,Adjectives/23. high/MVI_9780.MOV,63,Adjectives__23. high__MVI_9780.npy,skipped,,,,
Adjectives,23. high,MVI_9781,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9781.MOV,Adjectives/23. high/MVI_9781.MOV,57,Adjectives__23. high__MVI_9781.npy,skipped,,,,
Adjectives,23. high,MVI_9782,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9782.MOV,Adjectives/23. high/MVI_9782.MOV,58,Adjectives__23. high__MVI_9782.npy,skipped,,,,
Adjectives,23. high,MVI_9783,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/23. high/MVI_9783.MOV,Adjectives/23. high/MVI_9783.MOV,61,Adjectives__23. high__MVI_9783.npy,skipped,,,,
Adjectives,24. low,MVI_9658,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9658.MOV,Adjectives/24. low/MVI_9658.MOV,64,Adjectives__24. low__MVI_9658.npy,skipped,,,,
Adjectives,24. low,MVI_9659,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9659.MOV,Adjectives/24. low/MVI_9659.MOV,59,Adjectives__24. low__MVI_9659.npy,skipped,,,,
Adjectives,24. low,MVI_9660,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9660.MOV,Adjectives/24. low/MVI_9660.MOV,63,Adjectives__24. low__MVI_9660.npy,skipped,,,,
Adjectives,24. low,MVI_9661,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9661.MOV,Adjectives/24. low/MVI_9661.MOV,62,Adjectives__24. low__MVI_9661.npy,skipped,,,,
Adjectives,24. low,MVI_9784,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9784.MOV,Adjectives/24. low/MVI_9784.MOV,56,Adjectives__24. low__MVI_9784.npy,skipped,,,,
Adjectives,24. low,MVI_9785,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9785.MOV,Adjectives/24. low/MVI_9785.MOV,53,Adjectives__24. low__MVI_9785.npy,skipped,,,,
Adjectives,24. low,MVI_9786,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9786.MOV,Adjectives/24. low/MVI_9786.MOV,53,Adjectives__24. low__MVI_9786.npy,skipped,,,,
Adjectives,24. low,MVI_9787,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/24. low/MVI_9787.MOV,Adjectives/24. low/MVI_9787.MOV,60,Adjectives__24. low__MVI_9787.npy,skipped,,,,
Adjectives,25. soft,MVI_9662,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9662.MOV,Adjectives/25. soft/MVI_9662.MOV,66,Adjectives__25. soft__MVI_9662.npy,skipped,,,,
Adjectives,25. soft,MVI_9663,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9663.MOV,Adjectives/25. soft/MVI_9663.MOV,59,Adjectives__25. soft__MVI_9663.npy,skipped,,,,
Adjectives,25. soft,MVI_9664,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9664.MOV,Adjectives/25. soft/MVI_9664.MOV,68,Adjectives__25. soft__MVI_9664.npy,skipped,,,,
Adjectives,25. soft,MVI_9665,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9665.MOV,Adjectives/25. soft/MVI_9665.MOV,65,Adjectives__25. soft__MVI_9665.npy,skipped,,,,
Adjectives,25. soft,MVI_9789,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9789.MOV,Adjectives/25. soft/MVI_9789.MOV,54,Adjectives__25. soft__MVI_9789.npy,skipped,,,,
Adjectives,25. soft,MVI_9790,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9790.MOV,Adjectives/25. soft/MVI_9790.MOV,61,Adjectives__25. soft__MVI_9790.npy,skipped,,,,
Adjectives,25. soft,MVI_9791,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9791.MOV,Adjectives/25. soft/MVI_9791.MOV,61,Adjectives__25. soft__MVI_9791.npy,skipped,,,,
Adjectives,25. soft,MVI_9792,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/25. soft/MVI_9792.MOV,Adjectives/25. soft/MVI_9792.MOV,58,Adjectives__25. soft__MVI_9792.npy,skipped,,,,
Adjectives,26. hard,MVI_9666,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9666.MOV,Adjectives/26. hard/MVI_9666.MOV,64,Adjectives__26. hard__MVI_9666.npy,skipped,,,,
Adjectives,26. hard,MVI_9667,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9667.MOV,Adjectives/26. hard/MVI_9667.MOV,74,Adjectives__26. hard__MVI_9667.npy,skipped,,,,
Adjectives,26. hard,MVI_9668,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9668.MOV,Adjectives/26. hard/MVI_9668.MOV,70,Adjectives__26. hard__MVI_9668.npy,skipped,,,,
Adjectives,26. hard,MVI_9669,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9669.MOV,Adjectives/26. hard/MVI_9669.MOV,73,Adjectives__26. hard__MVI_9669.npy,skipped,,,,
Adjectives,26. hard,MVI_9793,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9793.MOV,Adjectives/26. hard/MVI_9793.MOV,62,Adjectives__26. hard__MVI_9793.npy,skipped,,,,
Adjectives,26. hard,MVI_9794,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9794.MOV,Adjectives/26. hard/MVI_9794.MOV,57,Adjectives__26. hard__MVI_9794.npy,skipped,,,,
Adjectives,26. hard,MVI_9795,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9795.MOV,Adjectives/26. hard/MVI_9795.MOV,58,Adjectives__26. hard__MVI_9795.npy,skipped,,,,
Adjectives,26. hard,MVI_9796,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/26. hard/MVI_9796.MOV,Adjectives/26. hard/MVI_9796.MOV,56,Adjectives__26. hard__MVI_9796.npy,skipped,,,,
Adjectives,27. deep,MVI_9670,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9670.MOV,Adjectives/27. deep/MVI_9670.MOV,65,Adjectives__27. deep__MVI_9670.npy,skipped,,,,
Adjectives,27. deep,MVI_9671,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9671.MOV,Adjectives/27. deep/MVI_9671.MOV,70,Adjectives__27. deep__MVI_9671.npy,skipped,,,,
Adjectives,27. deep,MVI_9672,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9672.MOV,Adjectives/27. deep/MVI_9672.MOV,72,Adjectives__27. deep__MVI_9672.npy,skipped,,,,
Adjectives,27. deep,MVI_9673,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9673.MOV,Adjectives/27. deep/MVI_9673.MOV,64,Adjectives__27. deep__MVI_9673.npy,skipped,,,,
Adjectives,27. deep,MVI_9797,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9797.MOV,Adjectives/27. deep/MVI_9797.MOV,60,Adjectives__27. deep__MVI_9797.npy,skipped,,,,
Adjectives,27. deep,MVI_9798,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9798.MOV,Adjectives/27. deep/MVI_9798.MOV,61,Adjectives__27. deep__MVI_9798.npy,skipped,,,,
Adjectives,27. deep,MVI_9799,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9799.MOV,Adjectives/27. deep/MVI_9799.MOV,64,Adjectives__27. deep__MVI_9799.npy,skipped,,,,
Adjectives,27. deep,MVI_9800,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/27. deep/MVI_9800.MOV,Adjectives/27. deep/MVI_9800.MOV,71,Adjectives__27. deep__MVI_9800.npy,skipped,,,,
Adjectives,28. shallow,MVI_9674,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9674.MOV,Adjectives/28. shallow/MVI_9674.MOV,93,Adjectives__28. shallow__MVI_9674.npy,skipped,,,,
Adjectives,28. shallow,MVI_9675,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9675.MOV,Adjectives/28. shallow/MVI_9675.MOV,102,Adjectives__28. shallow__MVI_9675.npy,skipped,,,,
Adjectives,28. shallow,MVI_9676,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9676.MOV,Adjectives/28. shallow/MVI_9676.MOV,108,Adjectives__28. shallow__MVI_9676.npy,skipped,,,,
Adjectives,28. shallow,MVI_9677,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9677.MOV,Adjectives/28. shallow/MVI_9677.MOV,94,Adjectives__28. shallow__MVI_9677.npy,skipped,,,,
Adjectives,28. shallow,MVI_9801,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9801.MOV,Adjectives/28. shallow/MVI_9801.MOV,96,Adjectives__28. shallow__MVI_9801.npy,skipped,,,,
Adjectives,28. shallow,MVI_9802,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9802.MOV,Adjectives/28. shallow/MVI_9802.MOV,100,Adjectives__28. shallow__MVI_9802.npy,skipped,,,,
Adjectives,28. shallow,MVI_9803,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9803.MOV,Adjectives/28. shallow/MVI_9803.MOV,100,Adjectives__28. shallow__MVI_9803.npy,skipped,,,,
Adjectives,28. shallow,MVI_9804,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/28. shallow/MVI_9804.MOV,Adjectives/28. shallow/MVI_9804.MOV,99,Adjectives__28. shallow__MVI_9804.npy,skipped,,,,
Adjectives,29. clean,MVI_9679,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9679.MOV,Adjectives/29. clean/MVI_9679.MOV,69,Adjectives__29. clean__MVI_9679.npy,skipped,,,,
Adjectives,29. clean,MVI_9680,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9680.MOV,Adjectives/29. clean/MVI_9680.MOV,65,Adjectives__29. clean__MVI_9680.npy,skipped,,,,
Adjectives,29. clean,MVI_9681,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9681.MOV,Adjectives/29. clean/MVI_9681.MOV,65,Adjectives__29. clean__MVI_9681.npy,skipped,,,,
Adjectives,29. clean,MVI_9682,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9682.MOV,Adjectives/29. clean/MVI_9682.MOV,65,Adjectives__29. clean__MVI_9682.npy,skipped,,,,
Adjectives,29. clean,MVI_9806,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9806.MOV,Adjectives/29. clean/MVI_9806.MOV,65,Adjectives__29. clean__MVI_9806.npy,skipped,,,,
Adjectives,29. clean,MVI_9807,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9807.MOV,Adjectives/29. clean/MVI_9807.MOV,61,Adjectives__29. clean__MVI_9807.npy,skipped,,,,
Adjectives,29. clean,MVI_9808,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9808.MOV,Adjectives/29. clean/MVI_9808.MOV,59,Adjectives__29. clean__MVI_9808.npy,skipped,,,,
Adjectives,29. clean,MVI_9809,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/29. clean/MVI_9809.MOV,Adjectives/29. clean/MVI_9809.MOV,59,Adjectives__29. clean__MVI_9809.npy,skipped,,,,
Adjectives,3. happy,MVI_5183,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5183.MOV,Adjectives/3. happy/MVI_5183.MOV,71,Adjectives__3. happy__MVI_5183.npy,skipped,,,,
Adjectives,3. happy,MVI_5184,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5184.MOV,Adjectives/3. happy/MVI_5184.MOV,69,Adjectives__3. happy__MVI_5184.npy,skipped,,,,
Adjectives,3. happy,MVI_5185,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5185.MOV,Adjectives/3. happy/MVI_5185.MOV,78,Adjectives__3. happy__MVI_5185.npy,skipped,,,,
Adjectives,3. happy,MVI_5263,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5263.MOV,Adjectives/3. happy/MVI_5263.MOV,53,Adjectives__3. happy__MVI_5263.npy,skipped,,,,
Adjectives,3. happy,MVI_5264,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5264.MOV,Adjectives/3. happy/MVI_5264.MOV,56,Adjectives__3. happy__MVI_5264.npy,skipped,,,,
Adjectives,3. happy,MVI_5265,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5265.MOV,Adjectives/3. happy/MVI_5265.MOV,48,Adjectives__3. happy__MVI_5265.npy,skipped,,,,
Adjectives,3. happy,MVI_5341,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5341.MOV,Adjectives/3. happy/MVI_5341.MOV,41,Adjectives__3. happy__MVI_5341.npy,skipped,,,,
Adjectives,3. happy,MVI_5342,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5342.MOV,Adjectives/3. happy/MVI_5342.MOV,53,Adjectives__3. happy__MVI_5342.npy,skipped,,,,
Adjectives,3. happy,MVI_5343,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_5343.MOV,Adjectives/3. happy/MVI_5343.MOV,73,Adjectives__3. happy__MVI_5343.npy,skipped,,,,
Adjectives,3. happy,MVI_9295,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9295.MOV,Adjectives/3. happy/MVI_9295.MOV,48,Adjectives__3. happy__MVI_9295.npy,skipped,,,,
Adjectives,3. happy,MVI_9296,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9296.MOV,Adjectives/3. happy/MVI_9296.MOV,50,Adjectives__3. happy__MVI_9296.npy,skipped,,,,
Adjectives,3. happy,MVI_9297,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9297.MOV,Adjectives/3. happy/MVI_9297.MOV,48,Adjectives__3. happy__MVI_9297.npy,skipped,,,,
Adjectives,3. happy,MVI_9374,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9374.MOV,Adjectives/3. happy/MVI_9374.MOV,45,Adjectives__3. happy__MVI_9374.npy,skipped,,,,
Adjectives,3. happy,MVI_9375,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9375.MOV,Adjectives/3. happy/MVI_9375.MOV,41,Adjectives__3. happy__MVI_9375.npy,skipped,,,,
Adjectives,3. happy,MVI_9376,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9376.MOV,Adjectives/3. happy/MVI_9376.MOV,36,Adjectives__3. happy__MVI_9376.npy,skipped,,,,
Adjectives,3. happy,MVI_9454,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9454.MOV,Adjectives/3. happy/MVI_9454.MOV,44,Adjectives__3. happy__MVI_9454.npy,skipped,,,,
Adjectives,3. happy,MVI_9455,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9455.MOV,Adjectives/3. happy/MVI_9455.MOV,51,Adjectives__3. happy__MVI_9455.npy,skipped,,,,
Adjectives,3. happy,MVI_9456,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9456.MOV,Adjectives/3. happy/MVI_9456.MOV,43,Adjectives__3. happy__MVI_9456.npy,skipped,,,,
Adjectives,3. happy,MVI_9540,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9540.MOV,Adjectives/3. happy/MVI_9540.MOV,50,Adjectives__3. happy__MVI_9540.npy,skipped,,,,
Adjectives,3. happy,MVI_9541,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9541.MOV,Adjectives/3. happy/MVI_9541.MOV,57,Adjectives__3. happy__MVI_9541.npy,skipped,,,,
Adjectives,3. happy,MVI_9542,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Adjectives/3. happy/MVI_9542.MOV,Adjectives/3. happy/MVI_9542.MOV,58,Adjectives__3. happy__MVI_9542.npy,skipped,,,,
