category,sign,video_id,out_name,signer_id
Adjectives,79. short,MVI_5110,Adjectives__79. short__MVI_5110.npy,0
Adjectives,79. short,MVI_5111,Adjectives__79. short__MVI_5111.npy,1
Adjectives,79. short,MVI_5112,Adjectives__79. short__MVI_5112.npy,2
Adjectives,79. short,MVI_5189,Adjectives__79. short__MVI_5189.npy,3
Adjectives,79. short,MVI_5190,Adjectives__79. short__MVI_5190.npy,4
Adjectives,79. short,MVI_5191,Adjectives__79. short__MVI_5191.npy,5
Adjectives,79. short,MVI_5269,Adjectives__79. short__MVI_5269.npy,7
Adjectives,79. short,MVI_5270,Adjectives__79. short__MVI_5270.npy,8
Adjectives,79. short,MVI_5271,Adjectives__79. short__MVI_5271.npy,9
Adjectives,79. short,MVI_9220,Adjectives__79. short__MVI_9220.npy,10
Adjectives,79. short,MVI_9221,Adjectives__79. short__MVI_9221.npy,11
Adjectives,79. short,MVI_9222,Adjectives__79. short__MVI_9222.npy,12
Adjectives,79. short,MVI_9301,Adjectives__79. short__MVI_9301.npy,13
Adjectives,79. short,MVI_9302,Adjectives__79. short__MVI_9302.npy,14
Adjectives,79. short,MVI_9303,Adjectives__79. short__MVI_9303.npy,0
Adjectives,79. short,MVI_9380,Adjectives__79. short__MVI_9380.npy,1
Adjectives,79. short,MVI_9381,Adjectives__79. short__MVI_9381.npy,2
Adjectives,79. short,MVI_9382,Adjectives__79. short__MVI_9382.npy,3
Adjectives,79. short,MVI_9461,Adjectives__79. short__MVI_9461.npy,4
Adjectives,79. short,MVI_9462,Adjectives__79. short__MVI_9462.npy,5
Adjectives,79. short,MVI_9463,Adjectives__79. short__MVI_9463.npy,6
Adjectives,79. short,MVI_5192,Adjectives__79. short__MVI_5192.npy,6
Adjectives,8. Blind,MVI_9584,Adjectives__8. Blind__MVI_9584.npy,0
Adjectives,8. Blind,MVI_9585,Adjectives__8. Blind__MVI_9585.npy,1
Adjectives,8. Blind,MVI_9586,Adjectives__8. Blind__MVI_9586.npy,2
Adjectives,8. Blind,MVI_9587,Adjectives__8. Blind__MVI_9587.npy,3
Adjectives,8. Blind,MVI_9852,Adjectives__8. Blind__MVI_9852.npy,4
Adjectives,8. Blind,MVI_9853,Adjectives__8. Blind__MVI_9853.npy,5
Adjectives,8. Blind,MVI_9854,Adjectives__8. Blind__MVI_9854.npy,6
Adjectives,8. Blind,MVI_9855,Adjectives__8. Blind__MVI_9855.npy,7
Adjectives,80. tall,MVI_5114,Adjectives__80. tall__MVI_5114.npy,0
Adjectives,80. tall,MVI_5115,Adjectives__80. tall__MVI_5115.npy,1
Adjectives,80. tall,MVI_5116,Adjectives__80. tall__MVI_5116.npy,2
Adjectives,80. tall,MVI_5194,Adjectives__80. tall__MVI_5194.npy,3
Adjectives,80. tall,MVI_5195,Adjectives__80. tall__MVI_5195.npy,4
Adjectives,80. tall,MVI_5196,Adjectives__80. tall__MVI_5196.npy,5
Adjectives,80. tall,MVI_5273,Adjectives__80. tall__MVI_5273.npy,6
Adjectives,80. tall,MVI_5274,Adjectives__80. tall__MVI_5274.npy,7
Adjectives,80. tall,MVI_5276,Adjectives__80. tall__MVI_5276.npy,8
Adjectives,80. tall,MVI_9223,Adjectives__80. tall__MVI_9223.npy,9
Adjectives,80. tall,MVI_9224,Adjectives__80. tall__MVI_9224.npy,10
Adjectives,80. tall,MVI_9225,Adjectives__80. tall__MVI_9225.npy,11
Adjectives,80. tall,MVI_9307,Adjectives__80. tall__MVI_9307.npy,12
Adjectives,80. tall,MVI_9308,Adjectives__80. tall__MVI_9308.npy,13
Adjectives,80. tall,MVI_9309,Adjectives__80. tall__MVI_9309.npy,14
Adjectives,80. tall,MVI_9384,Adjectives__80. tall__MVI_9384.npy,0
Adjectives,80. tall,MVI_9386,Adjectives__80. tall__MVI_9386.npy,1
Adjectives,80. tall,MVI_9387,Adjectives__80. tall__MVI_9387.npy,2
Adjectives,80. tall,MVI_9464,Adjectives__80. tall__MVI_9464.npy,3
Adjectives,80. tall,MVI_9465,Adjectives__80. tall__MVI_9465.npy,4
Adjectives,80. tall,MVI_9466,Adjectives__80. tall__MVI_9466.npy,5
Adjectives,81. wide,MVI_5117,Adjectives__81. wide__MVI_5117.npy,0
Adjectives,81. wide,MVI_5118,Adjectives__81. wide__MVI_5118.npy,1
Adjectives,81. wide,MVI_5119,Adjectives__81. wide__MVI_5119.npy,2
Adjectives,81. wide,MVI_5197,Adjectives__81. wide__MVI_5197.npy,3
Adjectives,81. wide,MVI_5198,Adjectives__81. wide__MVI_5198.npy,4
Adjectives,81. wide,MVI_5199,Adjectives__81. wide__MVI_5199.npy,5
Adjectives,81. wide,MVI_5277,Adjectives__81. wide__MVI_5277.npy,6
Adjectives,81. wide,MVI_5278,Adjectives__81. wide__MVI_5278.npy,7
Adjectives,81. wide,MVI_5279,Adjectives__81. wide__MVI_5279.npy,8
Adjectives,81. wide,MVI_9227,Adjectives__81. wide__MVI_9227.npy,9
Adjectives,81. wide,MVI_9228,Adjectives__81. wide__MVI_9228.npy,10
Adjectives,81. wide,MVI_9229,Adjectives__81. wide__MVI_9229.npy,11
Adjectives,81. wide,MVI_9310,Adjectives__81. wide__MVI_9310.npy,12
Adjectives,81. wide,MVI_9311,Adjectives__81. wide__MVI_9311.npy,13
Adjectives,81. wide,MVI_9312,Adjectives__81. wide__MVI_9312.npy,14
Adjectives,81. wide,MVI_9388,Adjectives__81. wide__MVI_9388.npy,0
Adjectives,81. wide,MVI_9389,Adjectives__81. wide__MVI_9389.npy,1
Adjectives,81. wide,MVI_9390,Adjectives__81. wide__MVI_9390.npy,2
Adjectives,81. wide,MVI_9467,Adjectives__81. wide__MVI_9467.npy,3
Adjectives,81. wide,MVI_9468,Adjectives__81. wide__MVI_9468.npy,4
Adjectives,81. wide,MVI_9469,Adjectives__81. wide__MVI_9469.npy,5
Adjectives,82. narrow,MVI_5120,Adjectives__82. narrow__MVI_5120.npy,0
Adjectives,82. narrow,MVI_5121,Adjectives__82. narrow__MVI_5121.npy,1
Adjectives,82. narrow,MVI_5122,Adjectives__82. narrow__MVI_5122.npy,2
Adjectives,82. narrow,MVI_5200,Adjectives__82. narrow__MVI_5200.npy,3
Adjectives,82. narrow,MVI_5201,Adjectives__82. narrow__MVI_5201.npy,4
Adjectives,82. narrow,MVI_5202,Adjectives__82. narrow__MVI_5202.npy,5
Adjectives,82. narrow,MVI_5280,Adjectives__82. narrow__MVI_5280.npy,6
Adjectives,82. narrow,MVI_5281,Adjectives__82. narrow__MVI_5281.npy,7
Adjectives,82. narrow,MVI_5282,Adjectives__82. narrow__MVI_5282.npy,8
Adjectives,82. narrow,MVI_9230,Adjectives__82. narrow__MVI_9230.npy,9
Adjectives,82. narrow,MVI_9231,Adjectives__82. narrow__MVI_9231.npy,10
Adjectives,82. narrow,MVI_9232,Adjectives__82. narrow__MVI_9232.npy,11
Adjectives,82. narrow,MVI_9313,Adjectives__82. narrow__MVI_9313.npy,12
Adjectives,82. narrow,MVI_9314,Adjectives__82. narrow__MVI_9314.npy,13
Adjectives,82. narrow,MVI_9315,Adjectives__82. narrow__MVI_9315.npy,14
Adjectives,82. narrow,MVI_9391,Adjectives__82. narrow__MVI_9391.npy,0
Adjectives,82. narrow,MVI_9392,Adjectives__82. narrow__MVI_9392.npy,1
Adjectives,82. narrow,MVI_9393,Adjectives__82. narrow__MVI_9393.npy,2
Adjectives,82. narrow,MVI_9471,Adjectives__82. narrow__MVI_9471.npy,3
Adjectives,82. narrow,MVI_9472,Adjectives__82. narrow__MVI_9472.npy,4
Adjectives,82. narrow,MVI_9474,Adjectives__82. narrow__MVI_9474.npy,5
Adjectives,83. big large,MVI_5123,Adjectives__83. big large__MVI_5123.npy,0
Adjectives,83. big large,MVI_5124,Adjectives__83. big large__MVI_5124.npy,1
Adjectives,83. big large,MVI_5125,Adjectives__83. big large__MVI_5125.npy,2
Adjectives,83. big large,MVI_5203,Adjectives__83. big large__MVI_5203.npy,3
Adjectives,83. big large,MVI_5204,Adjectives__83. big large__MVI_5204.npy,4
Adjectives,83. big large,MVI_5205,Adjectives__83. big large__MVI_5205.npy,5
Adjectives,83. big large,MVI_5283,Adjectives__83. big large__MVI_5283.npy,6
Adjectives,83. big large,MVI_5284,Adjectives__83. big large__MVI_5284.npy,7
Adjectives,83. big large,MVI_5285,Adjectives__83. big large__MVI_5285.npy,8
Adjectives,83. big large,MVI_9233,Adjectives__83. big large__MVI_9233.npy,9
Adjectives,83. big large,MVI_9234,Adjectives__83. big large__MVI_9234.npy,10
Adjectives,83. big large,MVI_9235,Adjectives__83. big large__MVI_9235.npy,11
Adjectives,83. big large,MVI_9316,Adjectives__83. big large__MVI_9316.npy,12
Adjectives,83. big large,MVI_9317,Adjectives__83. big large__MVI_9317.npy,13
Adjectives,83. big large,MVI_9318,Adjectives__83. big large__MVI_9318.npy,14
Adjectives,83. big large,MVI_9394,Adjectives__83. big large__MVI_9394.npy,0
Adjectives,83. big large,MVI_9395,Adjectives__83. big large__MVI_9395.npy,1
Adjectives,83. big large,MVI_9396,Adjectives__83. big large__MVI_9396.npy,2
Adjectives,83. big large,MVI_9475,Adjectives__83. big large__MVI_9475.npy,3
Adjectives,83. big large,MVI_9476,Adjectives__83. big large__MVI_9476.npy,4
Adjectives,83. big large,MVI_9477,Adjectives__83. big large__MVI_9477.npy,5
Adjectives,84. small little,MVI_5126,Adjectives__84. small little__MVI_5126.npy,0
Adjectives,84. small little,MVI_5127,Adjectives__84. small little__MVI_5127.npy,1
Adjectives,84. small little,MVI_5128,Adjectives__84. small little__MVI_5128.npy,2
Adjectives,84. small little,MVI_5206,Adjectives__84. small little__MVI_5206.npy,3
Adjectives,84. small little,MVI_5207,Adjectives__84. small little__MVI_5207.npy,4
Adjectives,84. small little,MVI_5208,Adjectives__84. small little__MVI_5208.npy,5
Adjectives,84. small little,MVI_5286,Adjectives__84. small little__MVI_5286.npy,7
Adjectives,84. small little,MVI_5287,Adjectives__84. small little__MVI_5287.npy,8
Adjectives,84. small little,MVI_5288,Adjectives__84. small little__MVI_5288.npy,9
Adjectives,84. small little,MVI_9236,Adjectives__84. small little__MVI_9236.npy,10
Adjectives,84. small little,MVI_9237,Adjectives__84. small little__MVI_9237.npy,11
Adjectives,84. small little,MVI_9238,Adjectives__84. small little__MVI_9238.npy,12
Adjectives,84. small little,MVI_9319,Adjectives__84. small little__MVI_9319.npy,13
Adjectives,84. small little,MVI_9320,Adjectives__84. small little__MVI_9320.npy,14
Adjectives,84. small little,MVI_9321,Adjectives__84. small little__MVI_9321.npy,0
Adjectives,84. small little,MVI_9397,Adjectives__84. small little__MVI_9397.npy,1
Adjectives,84. small little,MVI_9398,Adjectives__84. small little__MVI_9398.npy,2
Adjectives,84. small little,MVI_9400,Adjectives__84. small little__MVI_9400.npy,3
Adjectives,84. small little,MVI_9478,Adjectives__84. small little__MVI_9478.npy,4
Adjectives,84. small little,MVI_9479,Adjectives__84. small little__MVI_9479.npy,5
Adjectives,84. small little,MVI_9480,Adjectives__84. small little__MVI_9480.npy,6
Adjectives,84. small little,MVI_5209,Adjectives__84. small little__MVI_5209.npy,6
Adjectives,85. slow,MVI_5130,Adjectives__85. slow__MVI_5130.npy,0
Adjectives,85. slow,MVI_5131,Adjectives__85. slow__MVI_5131.npy,1
Adjectives,85. slow,MVI_5132,Adjectives__85. slow__MVI_5132.npy,2
Adjectives,85. slow,MVI_5210,Adjectives__85. slow__MVI_5210.npy,3
Adjectives,85. slow,MVI_5211,Adjectives__85. slow__MVI_5211.npy,4
Adjectives,85. slow,MVI_5212,Adjectives__85. slow__MVI_5212.npy,5
Adjectives,85. slow,MVI_5289,Adjectives__85. slow__MVI_5289.npy,6
Adjectives,85. slow,MVI_5290,Adjectives__85. slow__MVI_5290.npy,7
Adjectives,85. slow,MVI_5291,Adjectives__85. slow__MVI_5291.npy,8
Adjectives,85. slow,MVI_9240,Adjectives__85. slow__MVI_9240.npy,9
Adjectives,85. slow,MVI_9242,Adjectives__85. slow__MVI_9242.npy,10
Adjectives,85. slow,MVI_9243,Adjectives__85. slow__MVI_9243.npy,11
Adjectives,85. slow,MVI_9322,Adjectives__85. slow__MVI_9322.npy,12
Adjectives,85. slow,MVI_9323,Adjectives__85. slow__MVI_9323.npy,13
Adjectives,85. slow,MVI_9324,Adjectives__85. slow__MVI_9324.npy,14
Adjectives,85. slow,MVI_9402,Adjectives__85. slow__MVI_9402.npy,0
Adjectives,85. slow,MVI_9403,Adjectives__85. slow__MVI_9403.npy,1
Adjectives,85. slow,MVI_9404,Adjectives__85. slow__MVI_9404.npy,2
Adjectives,85. slow,MVI_9481,Adjectives__85. slow__MVI_9481.npy,3
Adjectives,85. slow,MVI_9482,Adjectives__85. slow__MVI_9482.npy,4
Adjectives,85. slow,MVI_9483,Adjectives__85. slow__MVI_9483.npy,5
Adjectives,86. fast,MVI_5133,Adjectives__86. fast__MVI_5133.npy,0
Adjectives,86. fast,MVI_5134,Adjectives__86. fast__MVI_5134.npy,1
Adjectives,86. fast,MVI_5135,Adjectives__86. fast__MVI_5135.npy,2
Adjectives,86. fast,MVI_5213,Adjectives__86. fast__MVI_5213.npy,3
Adjectives,86. fast,MVI_5214,Adjectives__86. fast__MVI_5214.npy,4
Adjectives,86. fast,MVI_5215,Adjectives__86. fast__MVI_5215.npy,5
Adjectives,86. fast,MVI_5292,Adjectives__86. fast__MVI_5292.npy,6
Adjectives,86. fast,MVI_5293,Adjectives__86. fast__MVI_5293.npy,7
Adjectives,86. fast,MVI_5294,Adjectives__86. fast__MVI_5294.npy,8
Adjectives,86. fast,MVI_9244,Adjectives__86. fast__MVI_9244.npy,9
Adjectives,86. fast,MVI_9245,Adjectives__86. fast__MVI_9245.npy,10
Adjectives,86. fast,MVI_9246,Adjectives__86. fast__MVI_9246.npy,11
Adjectives,86. fast,MVI_9325,Adjectives__86. fast__MVI_9325.npy,12
Adjectives,86. fast,MVI_9326,Adjectives__86. fast__MVI_9326.npy,13
Adjectives,86. fast,MVI_9327,Adjectives__86. fast__MVI_9327.npy,14
Adjectives,86. fast,MVI_9405,Adjectives__86. fast__MVI_9405.npy,0
Adjectives,86. fast,MVI_9406,Adjectives__86. fast__MVI_9406.npy,1
Adjectives,86. fast,MVI_9407,Adjectives__86. fast__MVI_9407.npy,2
Adjectives,86. fast,MVI_9484,Adjectives__86. fast__MVI_9484.npy,3
Adjectives,86. fast,MVI_9485,Adjectives__86. fast__MVI_9485.npy,4
Adjectives,86. fast,MVI_9486,Adjectives__86. fast__MVI_9486.npy,5
Adjectives,87. hot,MVI_5136,Adjectives__87. hot__MVI_5136.npy,0
Adjectives,87. hot,MVI_5137,Adjectives__87. hot__MVI_5137.npy,1
Adjectives,87. hot,MVI_5138,Adjectives__87. hot__MVI_5138.npy,2
Adjectives,87. hot,MVI_5216,Adjectives__87. hot__MVI_5216.npy,3
Adjectives,87. hot,MVI_5217,Adjectives__87. hot__MVI_5217.npy,4
Adjectives,87. hot,MVI_5218,Adjectives__87. hot__MVI_5218.npy,5
Adjectives,87. hot,MVI_5295,Adjectives__87. hot__MVI_5295.npy,6
Adjectives,87. hot,MVI_5296,Adjectives__87. hot__MVI_5296.npy,7
Adjectives,87. hot,MVI_5297,Adjectives__87. hot__MVI_5297.npy,8
Adjectives,87. hot,MVI_9247,Adjectives__87. hot__MVI_9247.npy,9
Adjectives,87. hot,MVI_9248,Adjectives__87. hot__MVI_9248.npy,10
Adjectives,87. hot,MVI_9249,Adjectives__87. hot__MVI_9249.npy,11
Adjectives,87. hot,MVI_9328,Adjectives__87. hot__MVI_9328.npy,12
Adjectives,87. hot,MVI_9329,Adjectives__87. hot__MVI_9329.npy,13
Adjectives,87. hot,MVI_9330,Adjectives__87. hot__MVI_9330.npy,14
Adjectives,87. hot,MVI_9408,Adjectives__87. hot__MVI_9408.npy,0
Adjectives,87. hot,MVI_9409,Adjectives__87. hot__MVI_9409.npy,1
Adjectives,87. hot,MVI_9410,Adjectives__87. hot__MVI_9410.npy,2
Adjectives,87. hot,MVI_9487,Adjectives__87. hot__MVI_9487.npy,3
Adjectives,87. hot,MVI_9488,Adjectives__87. hot__MVI_9488.npy,4
Adjectives,87. hot,MVI_9489,Adjectives__87. hot__MVI_9489.npy,5
Adjectives,88. cold,MVI_5139,Adjectives__88. cold__MVI_5139.npy,0
Adjectives,88. cold,MVI_5140,Adjectives__88. cold__MVI_5140.npy,1
Adjectives,88. cold,MVI_5219,Adjectives__88. cold__MVI_5219.npy,2
Adjectives,88. cold,MVI_5220,Adjectives__88. cold__MVI_5220.npy,3
Adjectives,88. cold,MVI_5221,Adjectives__88. cold__MVI_5221.npy,4
Adjectives,88. cold,MVI_5298,Adjectives__88. cold__MVI_5298.npy,5
Adjectives,88. cold,MVI_5299,Adjectives__88. cold__MVI_5299.npy,6
Adjectives,88. cold,MVI_5300,Adjectives__88. cold__MVI_5300.npy,7
Adjectives,88. cold,MVI_9250,Adjectives__88. cold__MVI_9250.npy,8
Adjectives,88. cold,MVI_9251,Adjectives__88. cold__MVI_9251.npy,9
Adjectives,88. cold,MVI_9252,Adjectives__88. cold__MVI_9252.npy,10
Adjectives,88. cold,MVI_9331,Adjectives__88. cold__MVI_9331.npy,11
Adjectives,88. cold,MVI_9332,Adjectives__88. cold__MVI_9332.npy,12
Adjectives,88. cold,MVI_9333,Adjectives__88. cold__MVI_9333.npy,13
Adjectives,88. cold,MVI_9411,Adjectives__88. cold__MVI_9411.npy,14
Adjectives,88. cold,MVI_9412,Adjectives__88. cold__MVI_9412.npy,0
Adjectives,88. cold,MVI_9413,Adjectives__88. cold__MVI_9413.npy,1
Adjectives,88. cold,MVI_9490,Adjectives__88. cold__MVI_9490.npy,2
Adjectives,88. cold,MVI_9491,Adjectives__88. cold__MVI_9491.npy,3
Adjectives,88. cold,MVI_9492,Adjectives__88. cold__MVI_9492.npy,4
Adjectives,89. warm,MVI_5141,Adjectives__89. warm__MVI_5141.npy,0
Adjectives,89. warm,MVI_5143,Adjectives__89. warm__MVI_5143.npy,1
Adjectives,89. warm,MVI_5144,Adjectives__89. warm__MVI_5144.npy,2
Adjectives,89. warm,MVI_5222,Adjectives__89. warm__MVI_5222.npy,3
Adjectives,89. warm,MVI_5223,Adjectives__89. warm__MVI_5223.npy,4
Adjectives,89. warm,MVI_5224,Adjectives__89. warm__MVI_5224.npy,5
Adjectives,89. warm,MVI_5301,Adjectives__89. warm__MVI_5301.npy,6
Adjectives,89. warm,MVI_5302,Adjectives__89. warm__MVI_5302.npy,7
Adjectives,89. warm,MVI_5303,Adjectives__89. warm__MVI_5303.npy,8
Adjectives,89. warm,MVI_9253,Adjectives__89. warm__MVI_9253.npy,9
Adjectives,89. warm,MVI_9254,Adjectives__89. warm__MVI_9254.npy,10
Adjectives,89. warm,MVI_9255,Adjectives__89. warm__MVI_9255.npy,11
Adjectives,89. warm,MVI_9334,Adjectives__89. warm__MVI_9334.npy,12
Adjectives,89. warm,MVI_9335,Adjectives__89. warm__MVI_9335.npy,13
Adjectives,89. warm,MVI_9336,Adjectives__89. warm__MVI_9336.npy,14
Adjectives,89. warm,MVI_9415,Adjectives__89. warm__MVI_9415.npy,0
Adjectives,89. warm,MVI_9416,Adjectives__89. warm__MVI_9416.npy,1
Adjectives,89. warm,MVI_9417,Adjectives__89. warm__MVI_9417.npy,2
Adjectives,89. warm,MVI_9493,Adjectives__89. warm__MVI_9493.npy,3
Adjectives,89. warm,MVI_9494,Adjectives__89. warm__MVI_9494.npy,4
Adjectives,89. warm,MVI_9495,Adjectives__89. warm__MVI_9495.npy,5
Adjectives,9. Nice,MVI_9588,Adjectives__9. Nice__MVI_9588.npy,0
Adjectives,9. Nice,MVI_9589,Adjectives__9. Nice__MVI_9589.npy,1
Adjectives,9. Nice,MVI_9590,Adjectives__9. Nice__MVI_9590.npy,2
Adjectives,9. Nice,MVI_9591,Adjectives__9. Nice__MVI_9591.npy,3
Adjectives,90. cool,MVI_5145,Adjectives__90. cool__MVI_5145.npy,0
Adjectives,90. cool,MVI_5146,Adjectives__90. cool__MVI_5146.npy,1
Adjectives,90. cool,MVI_5147,Adjectives__90. cool__MVI_5147.npy,2
Adjectives,90. cool,MVI_5225,Adjectives__90. cool__MVI_5225.npy,3
Adjectives,90. cool,MVI_5226,Adjectives__90. cool__MVI_5226.npy,4
Adjectives,90. cool,MVI_5227,Adjectives__90. cool__MVI_5227.npy,5
Adjectives,90. cool,MVI_5304,Adjectives__90. cool__MVI_5304.npy,6
Adjectives,90. cool,MVI_5305,Adjectives__90. cool__MVI_5305.npy,7
Adjectives,90. cool,MVI_5306,Adjectives__90. cool__MVI_5306.npy,8
Adjectives,90. cool,MVI_9256,Adjectives__90. cool__MVI_9256.npy,9
Adjectives,90. cool,MVI_9257,Adjectives__90. cool__MVI_9257.npy,10
Adjectives,90. cool,MVI_9258,Adjectives__90. cool__MVI_9258.npy,11
Adjectives,90. cool,MVI_9337,Adjectives__90. cool__MVI_9337.npy,12
Adjectives,90. cool,MVI_9338,Adjectives__90. cool__MVI_9338.npy,13
Adjectives,90. cool,MVI_9339,Adjectives__90. cool__MVI_9339.npy,14
Adjectives,90. cool,MVI_9418,Adjectives__90. cool__MVI_9418.npy,0
Adjectives,90. cool,MVI_9419,Adjectives__90. cool__MVI_9419.npy,1
Adjectives,90. cool,MVI_9420,Adjectives__90. cool__MVI_9420.npy,2
Adjectives,90. cool,MVI_9497,Adjectives__90. cool__MVI_9497.npy,3
Adjectives,90. cool,MVI_9498,Adjectives__90. cool__MVI_9498.npy,4
Adjectives,90. cool,MVI_9499,Adjectives__90. cool__MVI_9499.npy,5
Adjectives,91. new,MVI_5148,Adjectives__91. new__MVI_5148.npy,0
Adjectives,91. new,MVI_5150,Adjectives__91. new__MVI_5150.npy,1
Adjectives,91. new,MVI_5151,Adjectives__91. new__MVI_5151.npy,2
Adjectives,91. new,MVI_5229,Adjectives__91. new__MVI_5229.npy,3
Adjectives,91. new,MVI_5230,Adjectives__91. new__MVI_5230.npy,4
Adjectives,91. new,MVI_5231,Adjectives__91. new__MVI_5231.npy,5
Adjectives,91. new,MVI_5307,Adjectives__91. new__MVI_5307.npy,6
Adjectives,91. new,MVI_5308,Adjectives__91. new__MVI_5308.npy,7
Adjectives,91. new,MVI_5309,Adjectives__91. new__MVI_5309.npy,8
Adjectives,91. new,MVI_9259,Adjectives__91. new__MVI_9259.npy,9
Adjectives,91. new,MVI_9260,Adjectives__91. new__MVI_9260.npy,10
Adjectives,91. new,MVI_9261,Adjectives__91. new__MVI_9261.npy,11
Adjectives,91. new,MVI_9340,Adjectives__91. new__MVI_9340.npy,12
Adjectives,91. new,MVI_9341,Adjectives__91. new__MVI_9341.npy,13
Adjectives,91. new,MVI_9342,Adjectives__91. new__MVI_9342.npy,14
Adjectives,91. new,MVI_9421,Adjectives__91. new__MVI_9421.npy,0
Adjectives,91. new,MVI_9422,Adjectives__91. new__MVI_9422.npy,1
Adjectives,91. new,MVI_9423,Adjectives__91. new__MVI_9423.npy,2
Adjectives,91. new,MVI_9500,Adjectives__91. new__MVI_9500.npy,3
Adjectives,91. new,MVI_9501,Adjectives__91. new__MVI_9501.npy,4
Adjectives,91. new,MVI_9502,Adjectives__91. new__MVI_9502.npy,5
Adjectives,92. old,MVI_5152,Adjectives__92. old__MVI_5152.npy,0
Adjectives,92. old,MVI_5153,Adjectives__92. old__MVI_5153.npy,1
Adjectives,92. old,MVI_5154,Adjectives__92. old__MVI_5154.npy,2
Adjectives,92. old,MVI_5232,Adjectives__92. old__MVI_5232.npy,3
Adjectives,92. old,MVI_5233,Adjectives__92. old__MVI_5233.npy,4
Adjectives,92. old,MVI_5234,Adjectives__92. old__MVI_5234.npy,5
Adjectives,92. old,MVI_5310,Adjectives__92. old__MVI_5310.npy,6
Adjectives,92. old,MVI_5311,Adjectives__92. old__MVI_5311.npy,7
Adjectives,92. old,MVI_5312,Adjectives__92. old__MVI_5312.npy,8
Adjectives,92. old,MVI_9262,Adjectives__92. old__MVI_9262.npy,9
Adjectives,92. old,MVI_9263,Adjectives__92. old__MVI_9263.npy,10
Adjectives,92. old,MVI_9264,Adjectives__92. old__MVI_9264.npy,11
Adjectives,92. old,MVI_9343,Adjectives__92. old__MVI_9343.npy,12
Adjectives,92. old,MVI_9344,Adjectives__92. old__MVI_9344.npy,13
Adjectives,92. old,MVI_9345,Adjectives__92. old__MVI_9345.npy,14
Adjectives,92. old,MVI_9424,Adjectives__92. old__MVI_9424.npy,0
Adjectives,92. old,MVI_9425,Adjectives__92. old__MVI_9425.npy,1
Adjectives,92. old,MVI_9426,Adjectives__92. old__MVI_9426.npy,2
Adjectives,92. old,MVI_9504,Adjectives__92. old__MVI_9504.npy,3
Adjectives,92. old,MVI_9505,Adjectives__92. old__MVI_9505.npy,4
Adjectives,92. old,MVI_9506,Adjectives__92. old__MVI_9506.npy,5
Adjectives,93. young,MVI_5155,Adjectives__93. young__MVI_5155.npy,0
Adjectives,93. young,MVI_5156,Adjectives__93. young__MVI_5156.npy,1
Adjectives,93. young,MVI_5157,Adjectives__93. young__MVI_5157.npy,2
Adjectives,93. young,MVI_5235,Adjectives__93. young__MVI_5235.npy,3
Adjectives,93. young,MVI_5236,Adjectives__93. young__MVI_5236.npy,4
Adjectives,93. young,MVI_5237,Adjectives__93. young__MVI_5237.npy,5
Adjectives,93. young,MVI_5313,Adjectives__93. young__MVI_5313.npy,6
Adjectives,93. young,MVI_5314,Adjectives__93. young__MVI_5314.npy,7
Adjectives,93. young,MVI_5315,Adjectives__93. young__MVI_5315.npy,8
Adjectives,93. young,MVI_9265,Adjectives__93. young__MVI_9265.npy,9
Adjectives,93. young,MVI_9266,Adjectives__93. young__MVI_9266.npy,10
Adjectives,93. young,MVI_9267,Adjectives__93. young__MVI_9267.npy,11
Adjectives,93. young,MVI_9346,Adjectives__93. young__MVI_9346.npy,12
Adjectives,93. young,MVI_9347,Adjectives__93. young__MVI_9347.npy,13
Adjectives,93. young,MVI_9348,Adjectives__93. young__MVI_9348.npy,14
Adjectives,93. young,MVI_9427,Adjectives__93. young__MVI_9427.npy,0
Adjectives,93. young,MVI_9428,Adjectives__93. young__MVI_9428.npy,1
Adjectives,93. young,MVI_9429,Adjectives__93. young__MVI_9429.npy,2
Adjectives,93. young,MVI_9507,Adjectives__93. young__MVI_9507.npy,3
Adjectives,93. young,MVI_9508,Adjectives__93. young__MVI_9508.npy,4
Adjectives,93. young,MVI_9509,Adjectives__93. young__MVI_9509.npy,5
Adjectives,94. good,MVI_5158,Adjectives__94. good__MVI_5158.npy,0
